employee_id,first_name,last_name,email,phone,hire_date,termination_date,store_id,job_title
271,Sara,Khan,sara.khan@gmail.com,+91-6142833259,2021-05-16,,7182,Inventory Executive
272,Arjun,Ghosh,arjun.ghosh@gmail.com,+91-9429510629,2022-01-31,2024-02-26,454,Sales Associate
273,Krishna,Rao,krishna.rao@yahoo.in,+91-7130606258,2025-01-10,,2580,Assistant Manager
274,Ira,Das,ira.das@gmail.com,+91-8508791488,2022-11-27,2025-07-22,2556,Visual Merchandiser
275,Ishaan,Rao,ishaan.rao@outlook.com,+91-9844706736,2021-05-19,,9352,Store Manager
276,Sai,Yadav,sai.yadav@croma.in,+91-6300388948,2024-01-01,,11198,Assistant Manager
277,Aditya,Yadav,aditya.yadav@yahoo.in,+91-7363536764,2021-03-25,,10733,Assistant Manager
278,Ishaan,Gupta,ishaan.gupta@croma.in,+91-6018121911,2022-06-27,,1300,Sales Associate
279,Aisha,Nair,aisha.nair@outlook.com,+91-6870516317,2019-09-11,,4308,Inventory Executive
280,Krishna,Patel,krishna.patel@outlook.com,+91-9654952624,2019-09-28,,1918,Assistant Manager
281,Arjun,Sharma,arjun.sharma@croma.in,+91-9628130953,2023-01-01,,9757,Cashier
282,Pari,Kulkarni,pari.kulkarni@gmail.com,+91-8846421138,2024-07-19,,8716,Sales Associate
283,Aisha,Khan,aisha.khan@yahoo.in,+91-9259035981,2022-03-25,2023-10-29,8351,Cashier
284,Aarav,Gowda,aarav.gowda@outlook.com,+91-6706711186,2020-03-31,,3462,Customer Support
285,Vihaan,Mishra,vihaan.mishra@outlook.com,+91-6759880223,2020-10-29,,1291,Cashier
286,Myra,Das,myra.das@gmail.com,+91-7855381394,2019-11-27,,5363,Assistant Manager
287,Aarav,Chopra,aarav.chopra@outlook.com,+91-9257064088,2018-07-15,,5735,Visual Merchandiser
288,Sai,Reddy,sai.reddy@yahoo.in,+91-7803752591,2024-06-16,2025-04-19,9402,Customer Support
289,Myra,Patel,myra.patel@croma.in,+91-9527683203,2022-11-28,,10990,Store Manager
290,Aarav,Ghosh,aarav.ghosh@outlook.com,+91-9457358543,2018-11-24,,1353,Store Manager
291,Aarav,Yadav,aarav.yadav@outlook.com,+91-6248059783,2022-12-20,,1770,Visual Merchandiser
292,Aisha,Reddy,aisha.reddy@outlook.com,+91-7243011349,2025-06-12,,8882,Visual Merchandiser
293,Krishna,Khan,krishna.khan@gmail.com,+91-7587018456,2024-01-17,,10199,Inventory Executive
294,Rudra,Das,rudra.das@croma.in,+91-7037885179,2021-06-18,,1059,Sales Associate
295,Anika,Gupta,anika.gupta@yahoo.in,+91-6724703219,2022-04-20,,3697,Inventory Executive
296,Anika,Rao,anika.rao@outlook.com,+91-6849955313,2021-07-26,,10976,Cashier
297,Kiara,Iyer,kiara.iyer@gmail.com,+91-8598358507,2023-08-20,,8929,Store Manager
298,Kiara,Shetty,kiara.shetty@yahoo.in,+91-8153808111,2024-10-15,,1394,Sales Associate
299,Anika,Gowda,anika.gowda@croma.in,+91-8188460561,2019-08-14,,7795,Inventory Executive
300,Arjun,Patel,arjun.patel@gmail.com,+91-8753987952,2018-08-18,,1468,Assistant Manager
301,Kiara,Ghosh,kiara.ghosh@outlook.com,+91-8186110810,2022-06-20,,10012,Sales Associate
302,Kiara,Iyer,kiara.iyer@outlook.com,+91-7616684381,2021-12-02,,7600,Store Manager
303,Krishna,Rao,krishna.rao@yahoo.in,+91-6589520298,2020-07-05,,3127,Inventory Executive
304,Ananya,Nair,ananya.nair@outlook.com,+91-6066656629,2018-10-04,,1094,Customer Support
305,Arjun,Sharma,arjun.sharma@yahoo.in,+91-9841060767,2024-01-27,,9306,Sales Associate
306,Myra,Sharma,myra.sharma@yahoo.in,+91-8929651095,2020-12-31,2022-08-18,11787,Store Manager
307,Aarav,Bose,aarav.bose@gmail.com,+91-6250072936,2023-03-12,,5867,Inventory Executive
308,Pari,Das,pari.das@outlook.com,+91-8648105129,2021-03-12,2022-10-08,8452,Cashier
309,Aadhya,Mishra,aadhya.mishra@outlook.com,+91-6971615288,2022-10-24,,4262,Customer Support
310,Vivaan,Mehta,vivaan.mehta@yahoo.in,+91-8063050923,2019-05-16,,4664,Cashier
311,Vihaan,Bose,vihaan.bose@yahoo.in,+91-8202361255,2022-12-02,,6716,Inventory Executive
312,Vivaan,Sharma,vivaan.sharma@gmail.com,+91-6164917634,2022-04-19,,1150,Assistant Manager
313,Shaurya,Nair,shaurya.nair@croma.in,+91-7409309312,2021-12-06,,9520,Store Manager
314,Aisha,Kulkarni,aisha.kulkarni@croma.in,+91-6644680734,2021-03-01,,914,Store Manager
315,Vivaan,Khan,vivaan.khan@outlook.com,+91-8175974909,2018-07-22,,4625,Visual Merchandiser
316,Aarav,Mehta,aarav.mehta@yahoo.in,+91-6461679126,2024-06-30,,11505,Sales Associate
317,Ira,Patel,ira.patel@yahoo.in,+91-6849241077,2022-11-01,,8896,Customer Support
318,Shaurya,Chopra,shaurya.chopra@yahoo.in,+91-8314941700,2020-11-30,,7782,Cashier
319,Anika,Gupta,anika.gupta@yahoo.in,+91-6007286898,2024-12-31,,1620,Sales Associate
320,Aadhya,Mishra,aadhya.mishra@croma.in,+91-9222582264,2022-07-01,,4595,Customer Support
321,Aadhya,Chopra,aadhya.chopra@outlook.com,+91-8265913512,2022-09-24,,6126,Store Manager
322,Rudra,Khan,rudra.khan@croma.in,+91-8992799116,2023-04-10,,7688,Sales Associate
323,Sai,Verma,sai.verma@yahoo.in,+91-6910816767,2022-02-05,,5944,Sales Associate
324,Ananya,Gupta,ananya.gupta@croma.in,+91-7278770018,2019-04-20,,9337,Customer Support
325,Aisha,Gowda,aisha.gowda@croma.in,+91-6020635253,2023-07-17,,4647,Customer Support
326,Aadhya,Patel,aadhya.patel@croma.in,+91-7888374264,2020-09-12,,8498,Sales Associate
327,Krishna,Rao,krishna.rao@yahoo.in,+91-9931118774,2023-04-25,,11130,Inventory Executive
328,Pari,Ghosh,pari.ghosh@gmail.com,+91-7400347387,2022-12-19,,4017,Customer Support
329,Sara,Gupta,sara.gupta@yahoo.in,+91-6943983347,2022-07-08,,3264,Store Manager
330,Aisha,Kulkarni,aisha.kulkarni@gmail.com,+91-9408339822,2020-12-23,,4917,Cashier
331,Anika,Mehta,anika.mehta@outlook.com,+91-6705533747,2018-08-26,,11529,Inventory Executive
332,Sara,Patel,sara.patel@outlook.com,+91-7915459075,2018-08-16,,1031,Assistant Manager
333,Sai,Ghosh,sai.ghosh@croma.in,+91-8929440210,2023-11-22,2024-03-16,8907,Visual Merchandiser
334,Pari,Singh,pari.singh@outlook.com,+91-6826301981,2020-08-12,,5427,Cashier
335,Ananya,Mehta,ananya.mehta@gmail.com,+91-6889643652,2024-12-30,,11470,Inventory Executive
336,Vihaan,Reddy,vihaan.reddy@croma.in,+91-9937746984,2022-06-10,,5649,Sales Associate
337,Sai,Kulkarni,sai.kulkarni@croma.in,+91-7926778883,2022-01-19,,7741,Customer Support
338,Myra,Chopra,myra.chopra@yahoo.in,+91-6382008666,2020-07-11,2025-04-16,11427,Visual Merchandiser
339,Kiara,Ghosh,kiara.ghosh@croma.in,+91-9574760977,2019-06-13,,3356,Assistant Manager
340,Pari,Mehta,pari.mehta@yahoo.in,+91-8557375333,2020-07-18,,11613,Store Manager
341,Aadhya,Rao,aadhya.rao@yahoo.in,+91-9307764800,2019-07-28,,11035,Assistant Manager
342,Sara,Bose,sara.bose@croma.in,+91-6778188735,2019-06-16,,9061,Assistant Manager
343,Kiara,Gowda,kiara.gowda@yahoo.in,+91-6485015014,2022-07-01,,8179,Cashier
344,Ishaan,Iyer,ishaan.iyer@yahoo.in,+91-7232823473,2021-03-25,,3882,Visual Merchandiser
345,Aisha,Khan,aisha.khan@outlook.com,+91-9957704066,2023-10-06,2025-04-03,6335,Visual Merchandiser
346,Shaurya,Mehta,shaurya.mehta@outlook.com,+91-9775794418,2020-02-04,,5072,Sales Associate
347,Kiara,Rao,kiara.rao@croma.in,+91-8367819519,2024-12-22,,3916,Customer Support
348,Krishna,Iyer,krishna.iyer@yahoo.in,+91-7250924055,2020-03-19,,10771,Customer Support
349,Sai,Rao,sai.rao@gmail.com,+91-7607324521,2024-01-19,,6240,Inventory Executive
350,Pari,Iyer,pari.iyer@gmail.com,+91-6654695312,2022-11-15,,632,Store Manager
351,Vihaan,Reddy,vihaan.reddy@gmail.com,+91-8144352617,2020-10-12,,4683,Assistant Manager
352,Rudra,Rao,rudra.rao@croma.in,+91-9616451931,2018-11-07,,4145,Sales Associate
353,Anika,Mishra,anika.mishra@outlook.com,+91-8978862560,2023-04-01,,7330,Customer Support
354,Ishaan,Singh,ishaan.singh@croma.in,+91-7590937832,2024-12-31,,5667,Sales Associate
355,Myra,Gupta,myra.gupta@gmail.com,+91-6275362673,2020-01-04,,7070,Visual Merchandiser
356,Arjun,Ghosh,arjun.ghosh@outlook.com,+91-8375042105,2018-11-27,,3441,Store Manager
357,Ishaan,Gupta,ishaan.gupta@outlook.com,+91-6163982156,2024-02-21,,4780,Cashier
358,Ira,Ghosh,ira.ghosh@outlook.com,+91-7330428889,2022-11-15,,10355,Inventory Executive
359,Shaurya,Mishra,shaurya.mishra@croma.in,+91-8902714614,2025-02-27,,6002,Sales Associate
360,Krishna,Ghosh,krishna.ghosh@croma.in,+91-7741404113,2019-06-20,,8746,Sales Associate
361,Pari,Verma,pari.verma@yahoo.in,+91-6673540097,2020-05-12,,3273,Customer Support
362,Kiara,Nair,kiara.nair@outlook.com,+91-8146818275,2020-07-16,,10659,Assistant Manager
363,Ishaan,Shetty,ishaan.shetty@yahoo.in,+91-8798542080,2019-01-15,,3928,Inventory Executive
364,Pari,Verma,pari.verma@gmail.com,+91-8105784908,2019-01-03,,8436,Cashier
365,Sai,Gupta,sai.gupta@outlook.com,+91-6347654116,2018-08-03,,380,Store Manager
366,Ananya,Iyer,ananya.iyer@yahoo.in,+91-9765239901,2022-06-01,,9070,Assistant Manager
367,Vihaan,Singh,vihaan.singh@yahoo.in,+91-6741202349,2025-08-04,,3038,Cashier
368,Ananya,Rao,ananya.rao@gmail.com,+91-8076704530,2021-08-08,,7965,Cashier
369,Ishaan,Patel,ishaan.patel@yahoo.in,+91-9066421211,2024-11-10,,2631,Customer Support
370,Aditya,Patel,aditya.patel@croma.in,+91-8790078509,2024-01-19,,6649,Assistant Manager
371,Shaurya,Ghosh,shaurya.ghosh@outlook.com,+91-6341631416,2021-01-22,,5172,Cashier
372,Rudra,Shetty,rudra.shetty@croma.in,+91-8057000267,2018-09-20,,1713,Cashier
373,Vihaan,Shetty,vihaan.shetty@outlook.com,+91-6065572579,2021-04-09,,4963,Sales Associate
374,Arjun,Shetty,arjun.shetty@croma.in,+91-9509770801,2019-10-26,,5027,Inventory Executive
375,Sara,Iyer,sara.iyer@outlook.com,+91-9011944689,2023-05-29,,8467,Store Manager
376,Ishaan,Kulkarni,ishaan.kulkarni@croma.in,+91-9467655862,2018-03-26,,8395,Customer Support
377,Anika,Nair,anika.nair@croma.in,+91-6825348126,2018-07-04,,9803,Assistant Manager
378,Kiara,Rao,kiara.rao@gmail.com,+91-8724084670,2018-07-14,,815,Cashier
379,Diya,Khan,diya.khan@yahoo.in,+91-6483122179,2021-11-29,,9357,Assistant Manager
380,Vihaan,Das,vihaan.das@outlook.com,+91-7117749855,2022-01-06,,6727,Sales Associate
381,Ishaan,Gowda,ishaan.gowda@yahoo.in,+91-9082847691,2018-02-15,,2640,Customer Support
382,Aarav,Sharma,aarav.sharma@gmail.com,+91-6663357160,2020-01-23,,9437,Sales Associate
383,Diya,Ghosh,diya.ghosh@gmail.com,+91-6604598702,2018-04-08,,8709,Inventory Executive
384,Ira,Ghosh,ira.ghosh@gmail.com,+91-6505923227,2021-08-23,,1290,Inventory Executive
385,Aadhya,Rao,aadhya.rao@gmail.com,+91-9854943385,2018-07-13,,6324,Customer Support
386,Aditya,Bose,aditya.bose@gmail.com,+91-7108431899,2020-05-07,,11399,Customer Support
387,Sara,Nair,sara.nair@gmail.com,+91-8590380453,2024-05-24,,10252,Sales Associate
388,Krishna,Sharma,krishna.sharma@croma.in,+91-8681834748,2020-07-28,,8125,Visual Merchandiser
389,Vivaan,Patel,vivaan.patel@gmail.com,+91-6528075613,2022-12-07,,608,Sales Associate
390,Ira,Iyer,ira.iyer@gmail.com,+91-8445809061,2024-01-10,,3714,Visual Merchandiser
391,Vihaan,Patel,vihaan.patel@outlook.com,+91-6415161463,2018-04-25,,644,Cashier
392,Ira,Singh,ira.singh@gmail.com,+91-8694730599,2021-07-09,,1675,Visual Merchandiser
393,Arjun,Iyer,arjun.iyer@yahoo.in,+91-6786183745,2025-02-26,,4507,Store Manager
394,Vivaan,Mishra,vivaan.mishra@outlook.com,+91-6214510494,2024-06-21,,9337,Inventory Executive
395,Aisha,Gowda,aisha.gowda@croma.in,+91-9798649728,2022-06-12,,1857,Store Manager
396,Aadhya,Iyer,aadhya.iyer@croma.in,+91-6235582475,2023-10-06,,396,Inventory Executive
397,Diya,Reddy,diya.reddy@yahoo.in,+91-8111909643,2019-09-08,,4932,Cashier
398,Arjun,Singh,arjun.singh@croma.in,+91-7381697294,2019-06-03,,8643,Inventory Executive
399,Ira,Kulkarni,ira.kulkarni@croma.in,+91-8673114057,2022-09-29,,10037,Assistant Manager
400,Sara,Mehta,sara.mehta@gmail.com,+91-8156342839,2024-03-28,,7231,Inventory Executive
401,Ananya,Chopra,ananya.chopra@gmail.com,+91-6144927899,2023-03-05,,6751,Inventory Executive
402,Vihaan,Sharma,vihaan.sharma@croma.in,+91-9948781569,2022-04-14,2025-04-20,6205,Store Manager
403,Ananya,Singh,ananya.singh@outlook.com,+91-6685992205,2020-05-04,,7754,Customer Support
404,Aarav,Patel,aarav.patel@outlook.com,+91-6159009149,2021-06-14,,3640,Sales Associate
405,Ira,Gowda,ira.gowda@gmail.com,+91-6915726982,2019-07-02,,8282,Sales Associate
406,Aarav,Kulkarni,aarav.kulkarni@outlook.com,+91-7887119458,2018-06-18,,4673,Cashier
407,Ira,Shetty,ira.shetty@outlook.com,+91-8846255279,2018-01-22,,104,Sales Associate
408,Arjun,Mehta,arjun.mehta@yahoo.in,+91-9245181857,2018-01-27,,7087,Inventory Executive
409,Vihaan,Gupta,vihaan.gupta@croma.in,+91-6387977201,2021-11-17,,4138,Store Manager
410,Myra,Singh,myra.singh@outlook.com,+91-8210580992,2024-02-17,2025-02-13,3374,Customer Support
411,Sai,Ghosh,sai.ghosh@gmail.com,+91-9458730592,2021-07-13,,8377,Inventory Executive
412,Anika,Das,anika.das@yahoo.in,+91-6948852407,2019-04-22,,9201,Cashier
413,Aarav,Mehta,aarav.mehta@yahoo.in,+91-6765757352,2021-11-09,,8830,Sales Associate
414,Sai,Bose,sai.bose@gmail.com,+91-7089709495,2021-01-04,,11090,Cashier
415,Arjun,Rao,arjun.rao@outlook.com,+91-8794802536,2023-02-04,,6416,Inventory Executive
416,Aarav,Chopra,aarav.chopra@yahoo.in,+91-6186979756,2019-12-21,,8589,Store Manager
417,Ishaan,Sharma,ishaan.sharma@croma.in,+91-6251887660,2025-08-24,,3356,Inventory Executive
418,Aisha,Verma,aisha.verma@outlook.com,+91-9690600128,2021-05-20,,7224,Visual Merchandiser
419,Ira,Shetty,ira.shetty@yahoo.in,+91-6908053485,2022-01-13,,9060,Store Manager
420,Kiara,Das,kiara.das@croma.in,+91-7321949357,2023-08-12,,1415,Assistant Manager
421,Myra,Das,myra.das@croma.in,+91-6968060389,2020-10-02,,2581,Visual Merchandiser
422,Ananya,Sharma,ananya.sharma@outlook.com,+91-8506805613,2024-09-01,,9467,Assistant Manager
423,Ananya,Kulkarni,ananya.kulkarni@gmail.com,+91-7404175990,2020-10-19,,11192,Cashier
424,Aarav,Sharma,aarav.sharma@outlook.com,+91-6407308611,2022-09-02,,5961,Cashier
425,Aadhya,Patel,aadhya.patel@gmail.com,+91-6975463776,2018-07-08,,4595,Sales Associate
426,Ira,Verma,ira.verma@gmail.com,+91-6944806656,2024-12-01,,8063,Customer Support
427,Sara,Gowda,sara.gowda@croma.in,+91-9877570859,2018-09-30,,1157,Assistant Manager
428,Aadhya,Ghosh,aadhya.ghosh@gmail.com,+91-6471821848,2018-11-05,,3353,Inventory Executive
429,Diya,Shetty,diya.shetty@croma.in,+91-7511649447,2022-12-18,,1637,Store Manager
430,Krishna,Singh,krishna.singh@yahoo.in,+91-8158496187,2024-10-14,,4524,Visual Merchandiser
431,Vihaan,Mehta,vihaan.mehta@yahoo.in,+91-7090927190,2018-05-19,2021-06-09,2705,Assistant Manager
432,Aadhya,Nair,aadhya.nair@croma.in,+91-6315264475,2020-09-04,,8476,Sales Associate
433,Aadhya,Das,aadhya.das@croma.in,+91-6844092391,2025-05-23,,2451,Assistant Manager
434,Arjun,Nair,arjun.nair@outlook.com,+91-7740593220,2025-05-31,,10119,Customer Support
435,Rudra,Singh,rudra.singh@outlook.com,+91-8057490409,2020-06-04,2022-09-26,3592,Assistant Manager
436,Ishaan,Nair,ishaan.nair@yahoo.in,+91-8678388174,2022-10-14,,9098,Sales Associate
437,Vihaan,Nair,vihaan.nair@gmail.com,+91-8821762344,2019-11-25,,9433,Cashier
438,Kiara,Rao,kiara.rao@outlook.com,+91-7591513913,2023-11-08,,11380,Visual Merchandiser
439,Shaurya,Khan,shaurya.khan@outlook.com,+91-7403425334,2025-04-20,,7366,Sales Associate
440,Krishna,Kulkarni,krishna.kulkarni@outlook.com,+91-6138643669,2018-02-05,,3751,Assistant Manager
441,Ananya,Bose,ananya.bose@croma.in,+91-8297723437,2020-02-18,,1425,Sales Associate
442,Vihaan,Ghosh,vihaan.ghosh@croma.in,+91-8993908630,2021-09-07,,8103,Assistant Manager
443,Anika,Gupta,anika.gupta@gmail.com,+91-9787555015,2021-02-19,,8662,Cashier
444,Aarav,Shetty,aarav.shetty@outlook.com,+91-9749041882,2019-11-26,2024-03-23,10593,Assistant Manager
445,Pari,Sharma,pari.sharma@yahoo.in,+91-6454365685,2023-06-17,,4111,Inventory Executive
446,Shaurya,Gowda,shaurya.gowda@gmail.com,+91-7335557298,2023-04-18,,11514,Visual Merchandiser
447,Anika,Khan,anika.khan@gmail.com,+91-7461731589,2019-12-19,,7248,Store Manager
448,Myra,Sharma,myra.sharma@croma.in,+91-9736073102,2023-04-29,,6624,Assistant Manager
449,Aadhya,Sharma,aadhya.sharma@outlook.com,+91-8581361087,2018-07-08,,3957,Assistant Manager
450,Pari,Ghosh,pari.ghosh@yahoo.in,+91-9966937137,2021-09-10,,4005,Inventory Executive
451,Aisha,Mishra,aisha.mishra@croma.in,+91-9330749319,2018-01-02,,1125,Inventory Executive
452,Vihaan,Yadav,vihaan.yadav@yahoo.in,+91-7114893619,2022-01-26,2023-05-27,10191,Sales Associate
453,Aadhya,Yadav,aadhya.yadav@yahoo.in,+91-7530410242,2021-08-03,,5431,Visual Merchandiser
454,Aditya,Bose,aditya.bose@yahoo.in,+91-9578419501,2020-02-21,,8714,Sales Associate
455,Arjun,Iyer,arjun.iyer@outlook.com,+91-9025257043,2023-07-02,,3915,Store Manager
456,Vihaan,Gowda,vihaan.gowda@outlook.com,+91-9034219791,2018-01-03,,10930,Cashier
457,Rudra,Gowda,rudra.gowda@gmail.com,+91-9650027305,2019-02-01,,9673,Customer Support
458,Ira,Shetty,ira.shetty@croma.in,+91-7512775988,2020-03-09,,529,Visual Merchandiser
459,Pari,Chopra,pari.chopra@gmail.com,+91-8758705080,2025-01-06,,8525,Assistant Manager
460,Kiara,Rao,kiara.rao@outlook.com,+91-8082506151,2021-07-06,,3576,Assistant Manager
461,Shaurya,Khan,shaurya.khan@yahoo.in,+91-9224507823,2024-06-10,,541,Assistant Manager
462,Sara,Yadav,sara.yadav@outlook.com,+91-8222574689,2024-02-16,2025-02-26,10366,Store Manager
463,Aditya,Kulkarni,aditya.kulkarni@gmail.com,+91-6219563251,2019-09-30,,3305,Cashier
464,Ishaan,Gupta,ishaan.gupta@gmail.com,+91-9143937269,2021-03-15,,7179,Customer Support
465,Sara,Mishra,sara.mishra@gmail.com,+91-8910402993,2025-03-23,2025-06-12,1782,Store Manager
466,Myra,Shetty,myra.shetty@yahoo.in,+91-6808967306,2022-11-03,,10858,Visual Merchandiser
467,Krishna,Patel,krishna.patel@outlook.com,+91-7596969867,2022-06-13,,5374,Visual Merchandiser
468,Sara,Yadav,sara.yadav@yahoo.in,+91-6859043144,2023-04-12,,11964,Sales Associate
469,Aadhya,Bose,aadhya.bose@outlook.com,+91-7707869251,2020-02-02,,1820,Assistant Manager
470,Myra,Shetty,myra.shetty@gmail.com,+91-8547248206,2024-05-19,,3498,Inventory Executive
471,Ira,Khan,ira.khan@yahoo.in,+91-6451695009,2023-03-31,,10012,Inventory Executive
472,Rudra,Kulkarni,rudra.kulkarni@outlook.com,+91-7964092986,2018-05-05,,9007,Assistant Manager
473,Aisha,Ghosh,aisha.ghosh@yahoo.in,+91-8628806999,2024-04-01,,11107,Visual Merchandiser
474,Vihaan,Reddy,vihaan.reddy@gmail.com,+91-6055514203,2020-01-30,,4044,Customer Support
475,Pari,Yadav,pari.yadav@outlook.com,+91-6474572418,2024-10-26,,6020,Cashier
476,Ananya,Nair,ananya.nair@yahoo.in,+91-8458430990,2021-06-21,,4419,Customer Support
477,Sai,Singh,sai.singh@gmail.com,+91-6086752639,2024-01-02,,11923,Store Manager
478,Arjun,Das,arjun.das@outlook.com,+91-8214954395,2021-10-13,,2555,Visual Merchandiser
479,Rudra,Gowda,rudra.gowda@gmail.com,+91-8687189495,2020-06-23,,794,Assistant Manager
480,Sai,Bose,sai.bose@gmail.com,+91-8551613739,2019-01-22,,8700,Assistant Manager
481,Anika,Singh,anika.singh@gmail.com,+91-9793261094,2019-05-14,,6095,Store Manager
482,Aarav,Mishra,aarav.mishra@outlook.com,+91-8710109303,2019-01-03,,1952,Cashier
483,Ananya,Khan,ananya.khan@gmail.com,+91-7982067874,2022-11-16,,10777,Cashier
484,Ishaan,Yadav,ishaan.yadav@outlook.com,+91-6653898691,2018-11-18,,11317,Assistant Manager
485,Aarav,Yadav,aarav.yadav@croma.in,+91-8805942992,2018-12-14,,553,Sales Associate
486,Anika,Reddy,anika.reddy@gmail.com,+91-9317511337,2018-02-26,,7838,Visual Merchandiser
487,Ira,Bose,ira.bose@yahoo.in,+91-9394537372,2023-09-19,,162,Visual Merchandiser
488,Ishaan,Gupta,ishaan.gupta@yahoo.in,+91-7750814209,2018-07-12,,1337,Visual Merchandiser
489,Ananya,Ghosh,ananya.ghosh@yahoo.in,+91-6246277934,2020-04-11,,8289,Cashier
490,Arjun,Bose,arjun.bose@outlook.com,+91-6419216613,2024-06-22,,8404,Cashier
491,Sara,Singh,sara.singh@yahoo.in,+91-6094814536,2019-07-14,,6715,Visual Merchandiser
492,Vihaan,Mishra,vihaan.mishra@gmail.com,+91-8549505285,2021-06-25,2024-12-28,356,Cashier
493,Rudra,Yadav,rudra.yadav@croma.in,+91-8208734105,2025-05-14,,5222,Store Manager
494,Aarav,Chopra,aarav.chopra@croma.in,+91-6353330240,2020-09-28,,4725,Cashier
495,Rudra,Patel,rudra.patel@yahoo.in,+91-8157663063,2020-11-09,,7374,Assistant Manager
496,Anika,Chopra,anika.chopra@outlook.com,+91-6034228506,2024-05-08,,9911,Assistant Manager
497,Vivaan,Khan,vivaan.khan@gmail.com,+91-6412578633,2021-10-14,,5484,Visual Merchandiser
498,Sai,Gowda,sai.gowda@croma.in,+91-9226303990,2023-07-04,,5534,Cashier
499,Sai,Gupta,sai.gupta@croma.in,+91-6664201932,2022-09-24,,11846,Customer Support
500,Sai,Patel,sai.patel@croma.in,+91-7795727417,2022-06-16,,877,Customer Support
501,Aadhya,Sharma,aadhya.sharma@yahoo.in,+91-7430337627,2020-08-29,,4018,Inventory Executive
502,Arjun,Ghosh,arjun.ghosh@outlook.com,+91-9371087705,2021-06-02,,6613,Customer Support
503,Aarav,Sharma,aarav.sharma@croma.in,+91-6771775280,2021-11-13,,9810,Store Manager
504,Aisha,Rao,aisha.rao@yahoo.in,+91-6973118433,2018-06-16,,9176,Customer Support
505,Aisha,Khan,aisha.khan@outlook.com,+91-8211949967,2022-12-27,,1812,Sales Associate
506,Shaurya,Gowda,shaurya.gowda@croma.in,+91-6856987605,2024-08-04,,7654,Customer Support
507,Aditya,Sharma,aditya.sharma@croma.in,+91-6137739507,2019-03-05,,4753,Visual Merchandiser
508,Ananya,Rao,ananya.rao@croma.in,+91-6498864862,2022-12-23,,5159,Cashier
509,Aditya,Chopra,aditya.chopra@yahoo.in,+91-6421726368,2025-08-05,,10929,Visual Merchandiser
510,Ananya,Verma,ananya.verma@croma.in,+91-7229963817,2018-09-12,,7624,Store Manager
511,Aarav,Chopra,aarav.chopra@yahoo.in,+91-8964141969,2019-11-01,,800,Cashier
512,Myra,Rao,myra.rao@outlook.com,+91-6624958670,2025-06-06,,9271,Customer Support
513,Ishaan,Bose,ishaan.bose@gmail.com,+91-8932960415,2019-12-23,,10569,Inventory Executive
514,Aarav,Nair,aarav.nair@yahoo.in,+91-6546025727,2019-11-24,,11673,Inventory Executive
515,Sara,Rao,sara.rao@outlook.com,+91-9345886119,2022-09-28,,7749,Cashier
516,Rudra,Iyer,rudra.iyer@outlook.com,+91-9058006602,2020-10-25,,1033,Store Manager
517,Aisha,Sharma,aisha.sharma@outlook.com,+91-9435898213,2024-01-19,,4004,Inventory Executive
518,Ishaan,Gowda,ishaan.gowda@outlook.com,+91-6841033732,2021-05-09,,10509,Sales Associate
519,Krishna,Gupta,krishna.gupta@yahoo.in,+91-6661921458,2021-08-28,,7587,Visual Merchandiser
